,Row.names,Normal1,Normal2,Normal3,NPC1,NPC2,NPC3,NPC4,NPC5,NPC6,NPC7,NPC8,NPC9,NPC10,NPC11,NPC12,NPC13,NPC14,NPC15,NPC16,NPC17,NPC18,NPC19,NPC20,NPC21,NPC22,NPC23,NPC24,NPC25,array_ID,Gene_symbol,gene_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,symbol,mouse_symbol
9828,RPLP0,5159.19,6451.87,3994.74,5208.75,6587.95,4848.33,5943.1,4268.22,4951.59,6837.55,4894.78,4574.58,4958.6,5309.1,4614.71,4671.94,4690.11,8027.81,6084.48,4902.55,4739.3,5777.92,4944.94,6272.29,8087.46,8232.39,11808.3,5718.08,201033_x_at,RPLP0,6175,676.2598667,5805.736786,0.679698311,0.502507597,0.908895471,-4.649526153,RPLP0,Rplp0
9829,RPLP1,4586.27,5471.8,4004.55,4544.19,5039.31,4187.18,5088.36,3525.94,4056.54,5350.54,4603.09,3443.32,3752.97,3607.74,4138.62,4248.35,3397.53,6309.36,4715.95,4636.77,4432.6,5303.49,5220.37,6213.2,5822.44,6980.65,10087.7,5305.89,200763_s_at,RPLP1,6176,272.944,4931.24,0.329163485,0.744583235,0.957129267,-4.680766067,RPLP1,Rplp1
9830,RPLP2,34.0434,69.4847,46.9713,55.2939,36.7609,25.2785,39.4015,3.96313,44.2113,26.0366,30.742,42.1206,28.7247,13.7052,16.6992,31.3448,33.0038,3.28394,25.0299,7.42119,51.0003,2.70138,54.158,48.5327,84.8325,44.6807,64.6638,73.7373,200908_s_at,RPLP2,6181,-14.67335307,37.06525857,-1.133719111,0.26692308,0.809585044,-4.579580994,RPLP2,Rplp2
9831,RPN1,296.827,374.714,510.457,233.05,249.067,272.316,290.697,320.2,229.6,320.573,444.664,281.971,258.161,309.06,336.747,375.659,382.449,517.933,425.175,392.96,531.652,543.801,240.705,175.693,178.148,178.519,160.234,217.336,201011_at,RPN1,6184,-79.34453333,323.156,-1.174282455,0.250581134,0.804222199,-4.571864177,RPN1,Rpn1
9832,RPN2,842.538,1438.72,853.374,868.944,932.988,1047.02,892.455,1016.72,596.387,994.873,1005.87,1126.86,1302.67,1101.95,1023.11,899.828,1077.85,1053.76,848.133,881.856,1066.9,1017.45,1194.08,1606.78,1357.64,923.987,1197.49,1400.29,213399_x_at,RPN2,6185,12.55830667,1056.090107,0.094656882,0.925289486,0.991895088,-4.689680931,RPN2,Rpn2
9833,RPP14,79.1697,80.5196,117.529,77.0159,86.287,69.981,97.3236,63.8663,73.0685,79.7241,96.1185,66.2128,81.9254,118.615,98.8603,104.469,76.3007,100.928,64.4905,57.8883,108.72,94.475,78.4458,94.632,66.9391,82.6125,103.541,67.6289,204245_s_at,RPP14,11102,-8.003332,85.26026786,-0.778183629,0.443257271,0.894021593,-4.63705251,RPP14,Rpp14
9834,RPP25,46.9785,55.2707,35.8834,42.1816,37.8067,43.4175,43.0431,54.1644,24.7929,25.6948,32.7999,29.5597,35.9104,51.9906,47.5715,41.0434,28.3852,34.81,28.4425,28.2667,40.5745,50.3885,43.1155,35.4716,21.2098,36.5513,30.5046,25.9391,219143_s_at,RPP25,54913,-9.498768,37.56315714,-1.665667104,0.10739381,0.662210235,-4.462152428,RPP25,Rpp25
9835,RPP30,199.064,146.947,154.556,121.903,197.212,180.209,234.102,111.018,128.334,162.32,146.352,198.123,189.193,90.3454,128.518,144.812,144.624,337.502,151.469,166.71,181.054,201.898,200.411,144.287,198.6,135.598,84.2488,114.715,203436_at,RPP30,10556,-3.113338667,164.0759,-0.101352749,0.92002271,0.991895088,-4.689562816,RPP30,Rpp30
9836,RPP38,114.019,181.823,98.9587,113.944,115.783,99.9372,131.5,96.352,74.3922,101.969,148.813,132.354,95.4339,94.1501,149.302,102.173,159.123,127.644,125.075,121.582,127.705,116.54,115.301,103.885,169.24,123.422,163.26,142.169,205562_at,RPP38,10557,-9.558257333,123.066075,-0.609162451,0.547531443,0.920599505,-4.657486247,RPP38,Rpp38
9837,RPP40,77.2331,41.7612,53.6894,66.519,77.937,63.5593,61.6249,78.1153,24.0695,173.631,89.5526,65.2537,109.158,68.1381,63.0568,62.0754,124.585,95.8535,144.442,66.7404,57.9961,46.985,87.9289,163.147,64.6469,88.5645,98.1208,91.8741,213427_at,RPP40,10799,27.78175867,82.366375,1.34728421,0.189137244,0.760263239,-4.536516107,RPP40,Rpp40
4620,GUCA2A,22.0228,60.1433,25.2047,22.9979,26.3464,19.4661,18.641,36.3662,19.2582,13.8881,21.1338,18.7501,19.5741,5.38887,29.5329,19.087,12.3383,24.9676,13.7133,31.2441,25.4369,13.7956,21.0166,30.537,5.35563,29.8888,12.3889,8.81247,207003_at,GUCA2A,2980,-15.79323187,21.68916679,-2.596271379,0.01509074,0.37944086,-4.196518557,GUCA2A,Guca2a
9839,RPRD2,96.3742,112.75,171.893,227.768,161.289,100.148,98.6362,152.472,110.877,144.003,133.68,94.9054,95.8252,103.857,136.61,255.693,140.953,104.473,110.834,165.205,114.282,184.135,83.9035,80.8689,145.31,95.1466,84.2116,174.2,212553_at,RPRD2,23248,4.965722667,131.4394143,0.186120406,0.85374785,0.977801787,-4.687371673,RPRD2,Rprd2
2131,CLCNKB,25.3321,63.3453,6.67191,4.20912,2.75599,7.51659,15.3935,10.4625,12.7775,15.3423,33.6217,19.0812,12.2011,17.2982,19.1777,17.3813,28.1703,28.0735,13.3535,34.1732,29.945,10.5553,4.33155,9.51157,17.8256,16.4823,15.7985,4.49912,207047_s_at,CLCNKB,1188,-15.78557773,17.6888375,-2.174714604,0.03862468,0.500959658,-4.323521379,CLCNKB,Clcnka
9841,RPS10,6837.21,8306.96,5597.49,6636.86,7007.27,6496.38,7725.79,5273.36,6192.84,8053.82,7014.38,4927.8,5665.86,6144.39,6305.9,6287.26,5645.6,7599.83,6633.94,2999.46,6313.5,6877.83,7791.19,8182.9,9101.53,9338.47,10107.7,7079.32,211542_x_at,RPS10,6204,-57.75946667,6862.315714,-0.064911588,0.948724757,0.994065247,-4.690108176,RPS10,Rps10
9843,RPS11,91.7689,168.66,106.886,137.583,149.297,128.527,66.0711,99.3157,88.8995,56.9472,82.3729,89.4596,73.5572,66.6505,78.3373,42.9402,50.224,40.4119,7.49494,51.2326,81.2982,35.027,102.854,90.579,262.074,219.904,223.91,176.303,213350_at,RPS11,6205,-22.3874664,102.4494907,-0.59863861,0.55442571,0.921293269,-4.658603058,RPS11,Rps11
9844,RPS12,4574.99,5272.66,4294.67,4495.45,4046.31,3652.39,5204.84,3547.47,4248.78,5260.59,4355.41,3169.39,3519.37,3276.8,3584.17,4142.19,4254.21,6323.45,4783.92,4459.63,4558.9,4645.25,5001.47,5475.34,5497.29,7572.68,8602.75,4456.64,213377_x_at,RPS12,6206,11.28093333,4724.178929,0.015251772,0.987943964,0.997771239,-4.69046662,RPS12,Rps12
9845,RPS14,4938.85,5299.91,3525.02,4080.83,4400.78,3923.08,5821.11,3242.69,3711.74,5446.72,4637.82,3214.53,3722.74,2625.87,4156.62,3928.27,3907.4,6888.35,2756.72,4451.91,4576.65,4271.29,4778.24,4333.94,5453.74,4803.28,4770.88,4628.05,208645_s_at,RPS14,6208,-246.5966667,4367.751071,-0.435573672,0.66662398,0.94161698,-4.673511438,RPS14,Rps14
9846,RPS15,4530.7,5928.53,3776.35,4227.17,5406.12,4096.22,4964.09,3361.01,3764.41,4913.17,4375.72,2998.81,4376.96,4433.73,3854.82,4110.6,3761.81,7621.02,3372.39,4198.79,4562.18,4757.74,4265.34,4981.44,6173.13,4823.08,6928.13,4528.37,200819_s_at,RPS15,6209,-150.9433333,4610.4225,-0.237394283,0.81415105,0.97041942,-4.685422148,RPS15,Rps15
9847,RPS15A,3413.22,4322.14,2808.22,3226.27,3665.65,3177.17,4286.38,2560.85,3677.77,3875.95,3828.2,2473.21,2686.16,2474.68,3073.42,3287.54,2603.72,4163.45,3704.17,2920.28,3477.42,3334.26,3753.05,4734.73,4611.75,4698.26,5145.68,3207.22,200781_s_at,RPS15A,6210,31.36293333,3542.529286,0.069186045,0.945353671,0.993648666,-4.690056573,RPS15A,Rps15a
9848,RPS16,4047.47,3917.44,2832.34,2988.4,3220.08,3386.09,4682.31,2411.96,3492.71,3549.65,3261.41,2287.33,3410.96,2965.15,3078.28,2888.51,2447.35,5528.22,3062.22,2760.73,2822.04,3007.6,3525.21,4008.08,4307.67,4080.55,4069.93,3109.93,213890_x_at,RPS16,6217,-224.9885333,3398.200714,-0.506760968,0.616454628,0.934218121,-4.667560976,RPS16,Rps16
9849,RPS17,5224.7,5684,4131.18,4873.13,6603.8,4059.63,6221.73,4302.41,5131.48,5354.6,6024.37,4012.36,4719.69,4826.89,4881,5061.97,4660.47,8122.38,4827.26,2336.73,5073.81,5741.26,4489.62,6848.62,8343.57,5615.4,6530.01,5177.33,211487_x_at,RPS17,6218,340.2874667,5317.121429,0.450693984,0.655824749,0.940982644,-4.672320595,RPS17,Rps17
9850,RPS18,5099.93,5793.23,4443.27,5148.3,5897.26,4394.25,5343.99,4282.74,4873.35,5810.71,5040.82,3603.9,4502.49,4525.53,4894.66,5211.65,4335.87,6789.02,5699.49,4342.86,5432.17,5655.01,5432.68,5570.11,7607.63,9318.04,9082.74,5695.03,201049_s_at,RPS18,6222,427.4686667,5493.811786,0.529642773,0.60070738,0.930054985,-4.665463808,RPS18,Rps18
9851,RPS19,4659.72,3595.47,4299.1,5052.76,4294.65,4979.99,6307.52,4404,3983.53,6455.72,4485.31,3680.52,4854.28,6114.09,3746.01,3465.83,4142.37,8792.07,5459.46,5204.16,4120.49,5585.36,5017.42,6383.39,7387.61,5874.18,8765.25,6285.28,213414_s_at,RPS19,6223,1208.886667,5264.126429,1.446076193,0.159716265,0.72740292,-4.514659904,RPS19,Rps19
9852,RPS21,4347.94,3216.05,3182.95,3598.54,3629.45,3372.72,5033.88,2580.07,3276.08,4670.68,3889.91,2239.64,3397.75,2534.62,2460.82,3202.88,2650.18,5805.74,4118.35,3170.27,3705.17,4545.27,2760.31,5099.9,4044.55,3847.57,4989.43,3660.8,200834_s_at,RPS21,6227,109.0698667,3679.697143,0.19771495,0.84475571,0.975176226,-4.686971896,RPS21,Rps21
9853,RPS23,5883.98,6453.79,4982.85,5887.72,7203.44,4414.39,6650.17,4143.42,5320.43,6834.32,6899.17,4042.77,4460.35,3183.38,4637.61,5350.41,4775.83,7034.81,6175.21,4670.73,5389.25,6222.94,5934.93,6746.15,8380.02,6680.28,8348.94,3609.93,200926_at,RPS23,6228,-53.676,5725.615,-0.065690773,0.948110172,0.994065247,-4.690099014,RPS23,Rps23
9854,RPS24,3745.96,4586.59,3293.92,3982.53,4583.72,3055.97,4221.38,2879.72,3529.33,4864.87,3715.15,2900.68,3400.77,2808.44,3328.57,3787.43,2992.24,5966.26,3754.11,3005.78,3789.62,4368.74,4408.29,4695,6189.28,5844.17,4596.12,4866.12,200061_s_at,RPS24,6229,185.8816,4041.455714,0.322645649,0.749459974,0.957732746,-4.681145907,RPS24,Rps24
9855,RPS25,2202.43,1550.02,2334.43,1351.05,1672.87,1806.91,2928.34,1252.51,1471.26,1434.64,2417.23,1072.94,1027.15,969.792,1509.87,2118.26,1527.34,2339.03,1748.74,1764.31,2377.18,2235.6,2154.77,1122.02,1467.61,1210.57,1089.48,1220.13,200091_s_at,RPS25,6230,-377.37592,1692.017214,-1.210949748,0.236454638,0.794718519,-4.564697358,RPS25,Rps25
9856,RPS27,4900.46,5982.53,4431.07,4778.11,4817.55,3990.06,5454.07,3669.58,4437.93,4723.94,5276.39,3263.72,3362.58,3259.65,4420.92,4796.25,4244.32,5655.99,5085.05,5161.17,5462.43,5475.49,4961.57,4581.43,5124.27,4745.48,6426.43,4198.28,200741_s_at,RPS27,6232,-409.7802667,4738.811429,-0.869354189,0.392350406,0.878023551,-4.624130104,RPS27,Rps27
9857,RPS27A,4008.84,3678.28,3366.61,3347.61,3979.73,3069.81,4609.37,3037.17,2974.3,3995.54,3800.12,2784.82,2629.07,2805.92,3348.5,3772.09,2591.92,4879.74,4465.2,2778.33,3973.86,4274.91,3708.57,3361.84,3819.17,2536.69,3832.03,3388.18,200017_at,RPS27A,6233,-173.9970667,3529.222143,-0.449907574,0.656384574,0.94128494,-4.672383506,RPS27A,Rps27a
9858,RPS27L,845.3,1414.42,849.768,917.974,1169.11,1227.6,1159.84,930.931,913.359,1137.86,959.607,883.755,1803.4,847.239,975.629,932.348,829.444,1789.55,887.295,646.678,1124.53,1289.85,1038.48,805.358,722.616,556.331,638.966,545.047,218007_s_at,RPS27L,51065,-47.18412,994.3673214,-0.249032957,0.805228382,0.967503153,-4.68491436,RPS27L,Rps27l
9859,RPS28,3847.76,4610.39,3400.29,3561.18,4375.29,3206.74,4093.2,2830.96,3853.4,3855.96,4315.19,2620.98,3075.2,3574.53,3172.77,3388.1,3451.65,5326.63,4262.75,3966.14,3775.23,4043.14,4300.06,3795.16,5587.81,5145.83,5709.63,4066.73,208904_s_at,RPS28,6234,21.35706667,3971.882143,0.044906448,0.964513837,0.994669966,-4.690305977,RPS28,Rps28
9860,RPS29,4964.81,4530.3,4944.87,3987.71,3653.95,4159.93,5611.75,2357.95,4675.56,3849.59,5469.82,2484.08,3187.58,2207.38,3653.48,4168.37,3730.41,6577.14,3587.66,3489.82,4583.3,5121.76,4702.13,2819.44,4418.07,3734.33,3452.63,2359.11,201094_at,RPS29,6235,-891.6086667,4017.2475,-1.423812829,0.166006287,0.732462902,-4.519686179,RPS29,Rps29
9862,RPS3,4529.13,3872.22,3615.39,4213.28,4395.71,3856.55,4660.67,2517.71,4108.26,4804.37,4420.55,2384.1,3915.97,4325.68,3860.81,3670.98,2913.76,5328.98,4026.11,3369.13,4119.96,3971.98,4261.48,4237.1,4303.73,5138.05,7285.31,6474.01,208692_at,RPS3,6188,256.9896,4235.035,0.419266267,0.678353381,0.94386437,-4.674751375,RPS3,Rps3
9864,RPS4Y1,1980.28,1540.23,32.9485,65.3116,1678.39,1304.05,67.5416,202.307,1094.69,1456.75,1382.46,459.611,63.0908,936.285,1181.15,56.322,831.297,2784.5,1745.04,663.315,38.7614,1247.82,1360.14,36.3831,1106.19,1133.19,168.266,29.2966,201909_at,RPS4Y1,6192,-340.7998427,880.2005929,-0.760554926,0.453543332,0.897964927,-4.639399961,RPS4Y1,Rps4x
9865,RPS5,2945.99,3380.61,1694.07,2675.11,2758.85,2887.74,3145.29,2076.78,1996.57,3561.61,1897.59,1921.65,2912.6,2264.31,2218.57,1785.38,1696,4579.37,2484.02,1577.5,2472.95,2729.99,2594.38,3254.35,2849.86,2684.15,4564.49,2743.44,200024_at,RPS5,6193,-20.25466667,2655.472143,-0.043494132,0.965629141,0.994669966,-4.690317219,RPS5,Rps5
9866,RPS6,5985.23,6898.71,4200.71,3879.27,4805.01,4408.86,6504.6,3260.62,4693.29,5037.79,5418.69,2680.5,5482.32,2681.96,4625.31,4593.16,3494.57,6522.7,3180.88,3177.28,4813.73,5047.02,5123.8,4695.44,5667.84,6924.82,4887.46,3718.19,201254_x_at,RPS6,6194,-1081.878933,4728.92,-1.536716392,0.136051938,0.706252567,-4.49361498,RPS6,Rps6
9867,RPS6KA1,149.736,91.2872,142.113,78.9402,145.893,117.773,134.677,95.8323,173.801,121.096,105.657,85.05,96.1493,100.909,133.826,116.938,89.6301,115.995,87.5543,192.341,97.6807,103.947,102.368,42.5406,83.1593,33.2055,35.6797,67.7796,203379_at,RPS6KA1,6195,-25.37516267,105.0556714,-1.134249337,0.266704578,0.809585044,-4.579481574,RPS6KA1,Rps6ka1
4988,HPCAL4,40.5643,49.6753,37.156,25.7834,25.4072,23.0421,24.1644,14.5172,37.2583,30.2448,25.3539,23.622,29.4344,30.0049,32.4562,20.6198,29.1461,3.47919,38.1443,24.0746,33.2904,25.0797,19.2027,21.5631,44.942,43.6814,15.1397,28.4901,219671_at,HPCAL4,51440,-15.7395244,28.41205321,-2.829790554,0.008703458,0.31937058,-4.123502885,HPCAL4,Hpcal4
420,ALG12,28.1423,60.0801,16.4762,30.7045,27.7021,14.8998,14.2464,36.0764,15.9895,14.5181,18.0399,29.0796,29.6843,30.6485,29.8814,7.15948,23.0877,5.33383,10.0641,7.84489,19.3899,22.5471,21.0125,19.3865,21.3573,13.1581,17.2169,8.25064,218444_at,ALG12,79087,-15.40835573,21.14207286,-2.403334743,0.023417507,0.436481087,-4.255621772,ALG12,Alg12
9870,RPS6KA4,82.4419,135.619,167.508,168.826,133.558,130.553,94.9102,155.381,115.651,106.743,167.179,105.918,127.195,140.247,210.825,180.117,212.475,127.202,139.129,179.067,142.89,132.883,193.263,69.7918,86.7757,127.089,168.028,241.279,204632_at,RPS6KA4,8986,17.75606133,144.3765929,0.707734941,0.485201816,0.907156613,-4.646134955,RPS6KA4,Rps6ka4
9871,RPS6KA5,78.6824,131.827,105.744,119.322,142.925,76.5001,100.454,80.5667,74.9123,151.73,107.284,71.6301,125.38,58.3377,99.3679,55.1118,81.7705,8.31739,47.7006,40.615,104.65,81.7844,93.4618,96.6785,119.736,66.3386,99.9387,72.0307,204633_s_at,RPS6KA5,9252,-18.3560484,89.02847107,-0.95101186,0.350071984,0.860460463,-4.611467852,RPS6KA5,Rps6ka5
9872,RPS6KA6,27.993,76.9799,11.3637,23.7885,35.0766,38.6954,31.3033,38.6307,49.0788,47.5977,51.9228,41.7488,52.0934,38.3754,35.8954,56.3398,65.0399,49.1198,56.1617,76.0989,32.864,62.3745,33.663,43.5978,48.344,54.2267,48.8851,48.0009,220737_at,RPS6KA6,27330,7.578049333,45.54498214,0.838922892,0.408911723,0.887212695,-4.628587844,RPS6KA6,Rps6ka6
9873,RPS6KB1,44.8938,18.4934,50.5739,49.057,74.012,48.609,46.5652,64.5257,69.4316,65.1065,73.6311,37.5636,38.0223,103.64,63.875,64.6039,59.2982,32.4771,62.7388,43.5093,47.2751,58.6365,47.9396,100.169,19.3444,50.4022,90.1205,49.7048,211578_s_at,RPS6KB1,6198,20.42330267,56.222125,1.707906029,0.099179984,0.653932806,-4.451481946,RPS6KB1,Rps6kb1
9874,RPS6KB2,35.393,21.0456,65.9404,46.6156,61.0328,95.1362,23.8285,57.6013,44.7226,42.71,54.5822,35.7765,30.6017,47.9708,46.1442,38.6375,94.2963,165.099,59.3452,83.42,47.2574,58.7551,58.2137,59.004,46.8594,43.8315,32.6865,76.5335,203777_s_at,RPS6KB2,6199,17.23346,56.18001786,1.007622511,0.322620849,0.844771775,-4.602103228,RPS6KB2,Rps6kb2
9875,RPS6KC1,66.3112,40.3988,79.1458,61.9943,96.6308,57.7956,62.1483,72.1894,43.2356,85.4866,55.925,99.6361,111.851,58.6517,52.754,69.9947,73.2107,45.4645,67.4583,106.148,67.536,49.2256,93.7912,48.4095,80.9272,99.0278,136.285,52.3531,218909_at,RPS6KC1,26750,11.97326667,72.64235,0.834132659,0.411558192,0.887874081,-4.629276444,RPS6KC1,Rps6kc1
9876,RPS7,3649.47,3033.36,2323.54,3520.1,4500.72,2661.77,3704.84,3008.5,2834.69,4451.95,3273.54,2402.89,3470.06,2161.43,2429.87,2881.55,2301.89,4065.73,2296.95,1698.48,2957.61,3624.76,2960.39,3379.15,4328.45,3209.2,4751.87,2909.13,200082_s_at,RPS7,6201,189.2974667,3171.138929,0.399522639,0.692665081,0.946251381,-4.676190737,RPS7,Rps7
9877,RPS8,1.81761,4.36704,2.09065,2.62983,2.38918,2.4284,3.53598,1.45548,1.46879,1.2075,3.29545,2.5892,1.48321,2.21883,1.28987,1.75656,3.20759,2.92964,2.30088,3.09946,3.42275,2.24506,2.57886,2.33899,2.12338,3.22713,1.56818,1.89951,214089_at,RPS8,6202,-0.410844933,2.3916075,-0.249428261,0.804925789,0.967387874,-4.68489669,RPS8,Rps8
9878,RPS9,3270.04,2432.28,2295.99,2280.96,2205.78,2509.69,3238.85,1671.85,1679.9,3026.4,2831.71,1450.97,2446.65,2046.38,1833.85,2284.37,1895.65,4751.51,2377.12,2101.95,2831.63,3386.81,1991.68,1872.95,2562.42,1641.51,1791.38,1841.19,217747_s_at,RPS9,6203,-323.9769333,2376.838214,-0.76267204,0.452300557,0.897728215,-4.639120665,RPS9,Rps9
9880,RPUSD2,67.57,29.026,62.4847,54.5033,89.505,51.0993,49.8425,37.2287,21.1372,37.5308,41.7488,44.075,33.9612,45.8932,24.1063,22.5062,24.4328,54.8931,38.9203,39.3142,7.30544,31.3125,56.6659,52.7504,39.3846,41.4693,52.6591,39.7769,221940_at,RPUSD2,27079,-11.7460184,42.53938357,-1.18042987,0.248170244,0.802946881,-4.570675198,RPUSD2,Rpusd2
12881,ZNF226,66.1666,70.0686,46.2527,35.1796,50.9059,61.0633,41.8172,33.6536,38.7505,39.6163,66.3794,41.7646,56.7242,58.4423,43.5739,32.133,36.4826,31.2116,29.3393,43.4571,46.317,52.8438,64.1151,61.4553,19.8673,50.7556,53.2824,48.4919,219603_s_at,ZNF226,7769,-15.324388,47.14681071,-2.054890698,0.049727412,0.548802947,-4.357915932,ZNF226,Zfp111
8446,PHLDB1,4.56164,57.7447,3.87607,6.04065,7.79858,4.88899,4.23446,6.20198,7.85877,7.6495,6.23896,8.62601,6.04073,8.32413,7.23518,6.24801,8.90842,6.88643,8.64744,6.26912,11.0233,5.3328,6.09012,4.63716,6.32684,7.16478,5.75615,5.92367,216102_at,PHLDB1,23187,-15.24671613,8.447663929,-2.792571158,0.009513342,0.3245437,-4.135219391,PHLDB1,Phldb1
9883,RRAGB,21.2691,14.2638,17.0752,14.2639,24.9766,24.5159,23.8198,22.442,11.0872,1.95754,29.8964,16.4575,17.6111,16.1118,22.8974,34.0654,20.627,14.6232,21.5881,21.1078,31.9931,14.6249,17.7021,16.5709,18.9249,4.61531,6.86658,9.4201,205540_s_at,RRAGB,10325,0.814627867,18.26337964,0.166552481,0.868968749,0.980260844,-4.687991831,RRAGB,Rragb
9884,RRAGC,208.147,166.396,245.174,256.809,176.569,198.951,200.193,193.287,513.782,140.585,157.546,234.465,180.7,173.729,151.352,145.945,154.073,118.266,141.524,207.551,146.032,190.01,239.065,277.478,139.254,300.659,215.422,178.116,218088_s_at,RRAGC,64121,-5.317813333,201.8242857,-0.114336807,0.909820598,0.989568746,-4.689310816,RRAGC,Rragc
9207,PTPN21,24.6815,44.1338,25.8737,18.2906,11.1127,20.2987,22.4975,25.3754,1.53537,18.6775,4.33912,29.6972,5.71066,4.075,4.05184,19.807,15.3892,16.8982,10.5965,13.2455,14.4396,20.922,9.49148,27.9522,7.07793,30.9498,38.9516,20.9278,1320_at,PTPN21,11099,-15.070584,18.10712143,-2.489700811,0.019271321,0.411834094,-4.22933545,PTPN21,Ptpn21
9886,RRAS,78.8236,37.3843,50.3183,7.39098,38.8526,71.6774,44.8719,86.622,53.2283,64.2424,92.2518,42.0222,75.4683,49.6561,42.8423,30.0471,61.5746,89.1156,29.5537,117.043,55.4407,57.1791,64.0991,36.1545,170.074,78.5726,8.65836,32.2907,212647_at,RRAS,6237,4.448440267,59.480555,0.218500347,0.828689779,0.972668829,-4.68619511,RRAS,Rras
9887,RRAS2,82.2414,95.0999,91.5156,89.6815,71.8718,82.6616,127.62,91.8517,54.4219,99.5397,108.869,36.2683,74.9599,99.3319,95.5403,100.191,156.65,99.575,102.127,91.8726,108.592,102.836,95.0064,87.5296,116.726,85.0225,102.672,76.0239,212590_at,RRAS2,22800,4.678697333,93.796375,0.348514033,0.730169206,0.954803014,-4.679594309,RRAS2,Rras2
1806,CDH12,8.01907,51.3529,14.1748,2.04845,1.78635,13.1023,11.4144,11.0709,8.78829,1.82975,9.72498,7.74903,0.836559,17.1077,5.49413,20.3316,5.09711,7.82307,2.81846,3.10304,45.526,12.3751,14.8236,2.42465,16.9624,2.80787,14.243,2.19095,207149_at,CDH12,1010,-14.85640244,11.25094496,-2.158849023,0.039954463,0.50472549,-4.328127524,CDH12,Cdh12
9889,RREB1,185.588,172.892,149.915,194.363,280.955,109.652,160.091,190.636,145.437,232.035,133.745,196.845,244.335,255.448,183.614,110.516,104.722,42.9149,113.329,162.847,119.722,100.787,128.188,156.945,274.326,177.608,240.731,173.043,203704_s_at,RREB1,6239,-0.151604,169.3296393,-0.004292859,0.996606507,0.999026602,-4.690485908,RREB1,Rreb1
9890,RRH,26.9778,27.5208,37.0005,37.1478,30.9528,26.3719,32.2128,21.6784,27.2754,32.9744,31.6873,35.6528,32.5424,30.6426,18.0435,19.7768,59.5782,42.3707,72.4535,26.6149,38.6946,19.8603,19.3518,28.515,24.3177,22.7521,44.2488,30.7335,208314_at,RRH,10692,1.7583,32.06961071,0.236365214,0.814941222,0.970873955,-4.685465885,RRH,Rrh
9891,RRM1,270.189,137.483,197.095,460.819,332.947,192.231,248.147,259.885,296.3,337.102,185.317,322.305,187.27,571.516,259.616,148.838,237.329,225.781,435.447,246.406,171.033,154.526,268.362,383.174,352.042,261.88,384.539,527.546,201477_s_at,RRM1,6240,96.42532,287.6830357,1.452779845,0.157860039,0.72740292,-4.513135218,RRM1,Rrm1
11376,TBX4,4.15018,37.616,26.9473,4.48361,4.93901,26.6308,18.8971,4.61376,5.2279,5.26105,4.7081,3.06105,6.44644,6.71151,16.4123,7.13413,7.0853,2.33488,9.40253,12.712,4.04564,6.78927,5.9359,5.20743,11.8104,7.13956,6.65106,7.77786,220634_at,TBX4,9496,-14.84774973,9.647573929,-3.261401119,0.003010019,0.244827976,-3.986714212,TBX4,Tbx4
9893,RRN3,74.0694,32.9678,74.7364,59.4525,89.0024,37.7112,113.124,81.3572,50.6763,100.871,55.1724,90.9268,91.4569,119.466,81.7089,71.7618,56.201,95.2454,109.913,53.8107,71.9776,50.5449,80.18,102.655,54.781,68.9574,92.128,92.8495,222204_s_at,RRN3,54700,18.286036,76.91801786,1.34193517,0.190843661,0.762337134,-4.537665965,RRN3,Rrn3
9895,RRNAD1,91.8473,71.7683,37.3088,77.7315,91.8431,36.4722,70.603,59.69,48.5314,46.9189,67.1888,41.0569,97.4215,61.1644,70.2805,57.3235,53.1867,53.6807,36.3352,57.6782,82.0166,53.9993,62.8526,62.5947,57.3486,41.045,60.562,53.0674,218914_at,RRNAD1,51093,-6.951092,60.76846786,-0.679911545,0.502374687,0.908895471,-4.649500845,RRNAD1,Rrnad1
9896,RRP1,35.2109,56.8563,50.3562,83.6932,39.5902,25.2932,31.4593,45.863,26.3437,42.4943,36.4615,31.0767,36.8738,70.7542,25.157,37.2734,65.954,60.9258,66.611,65.0373,28.4453,20.2548,26.3555,57.5025,55.1171,25.2147,13.4531,69.589,218758_s_at,RRP1,8568,-4.002722667,43.90060714,-0.351893811,0.727661768,0.953961414,-4.679382896,RRP1,Rrp1
9897,RRP12,47.7098,85.4925,51.4479,30.7212,49.4276,47.3273,46.6749,53.8178,53.8361,35.7526,59.7002,57.5031,36.3956,41.4742,44.9434,38.5095,38.0528,48.8879,55.0911,37.5574,20.0915,44.2497,49.0295,61.8061,32.5699,64.2581,82.5102,52.5804,216909_at,RRP12,23223,-14.23934267,48.83636786,-1.705817195,0.099573372,0.653932806,-4.452013679,RRP12,Rrp12
9898,RRP15,52.123,36.1108,72.1351,43.4143,58.7015,49.3406,69.6055,32.4433,26.8851,51.1973,47.1936,77.3383,77.313,57.8479,49.9462,60.4964,44.0759,61.009,132.093,63.0583,49.5453,54.0215,58.8253,48.8105,71.745,76.2352,60.6916,79.6693,219037_at,RRP15,51018,6.603816,59.35256429,0.543255635,0.591431004,0.930054985,-4.66417389,RRP15,Rrp15
